bout_id,event_id,date,sportsbook,red_odds,blue_odds,red_win
c1356395d6b055d7,46effbd1135423c5,2017-01-15,Bovada,-110,-120,0
ae803440d778a12b,46effbd1135423c5,2017-01-15,Bovada,190,-240,0
3f7684492c9df05e,46effbd1135423c5,2017-01-15,Bovada,-160,130,1
53c3565ee1d3411a,46effbd1135423c5,2017-01-15,Bovada,145,-175,0
8156479490877d08,46effbd1135423c5,2017-01-15,Bovada,-170,140,1
1a81573425c585fb,46effbd1135423c5,2017-01-15,Bovada,-145,115,1
b60bbec8ec98941b,46effbd1135423c5,2017-01-15,Bovada,-170,140,0
bbb67c2ac4453d64,46effbd1135423c5,2017-01-15,Bovada,245,-315,0
7685701c382cd49a,46effbd1135423c5,2017-01-15,Bovada,125,-155,0
8edb831924d69dd9,46effbd1135423c5,2017-01-15,Bovada,-140,110,0
00720c46f864fe03,46effbd1135423c5,2017-01-15,Bovada,-135,105,1
5742025a09190829,46effbd1135423c5,2017-01-15,Bovada,-340,260,1
6eb382e2c51fc4f5,4512e46543b960ad,2017-01-28,Bovada,105,-135,1
0094d2ed98819f7a,4512e46543b960ad,2017-01-28,Bovada,-110,-120,1
99373dc33dfbf6e0,4512e46543b960ad,2017-01-28,Bovada,-155,125,1
481aef2d2802ec68,4512e46543b960ad,2017-01-28,Bovada,-110,-120,1
1cd0ce0e2312ad52,4512e46543b960ad,2017-01-28,BetOnline,165,-190,0
c5865afc31cb6c59,4512e46543b960ad,2017-01-28,Bovada,120,-150,0
637f561cd731fb44,4512e46543b960ad,2017-01-28,Bovada,-150,120,1
3c8eb8ad5e98876f,4512e46543b960ad,2017-01-28,Bovada,120,-150,0
43682a646b9b956f,4512e46543b960ad,2017-01-28,Bovada,120,-150,0
a45596cda51a1816,4512e46543b960ad,2017-01-28,Bovada,290,-380,0
b91756d955e14d2e,4512e46543b960ad,2017-01-28,Bovada,-190,155,0
ab79fe7b35ccc3dc,4512e46543b960ad,2017-01-28,Bovada,-190,155,1
f3bb58f485dc2008,6a8a06b542e1516d,2017-02-04,Bovada,145,-175,0
48e51d4e7172048e,6a8a06b542e1516d,2017-02-04,Bovada,-110,-120,
ebe38ba75cbf2320,6a8a06b542e1516d,2017-02-04,Bovada,-400,300,1
66ad9f88f063d2ef,6a8a06b542e1516d,2017-02-04,Bovada,105,-135,1
478221ad98336565,6a8a06b542e1516d,2017-02-04,Bovada,-325,250,1
74256b4e8d0b1de6,6a8a06b542e1516d,2017-02-04,Bovada,285,-375,
451525a1abe30a91,6a8a06b542e1516d,2017-02-04,Bovada,-650,425,1
49e344834626c144,6a8a06b542e1516d,2017-02-04,Bovada,-260,200,0
36220644401d85e1,6a8a06b542e1516d,2017-02-04,Bovada,-400,300,0
94cecf4bd29793e1,6a8a06b542e1516d,2017-02-04,Bovada,110,-140,0
4a2e7e2c8cfdaf5f,6a8a06b542e1516d,2017-02-04,Bovada,-400,300,0
8c220d4c96895a98,6a8a06b542e1516d,2017-02-04,Bovada,-200,160,0
1f9ac1648b8e501e,865aa315ea62c511,2017-02-11,Bovada,-310,240,1
c4174e22cb22622c,865aa315ea62c511,2017-02-11,Bovada,-185,150,1
ddd9e64d97b095f9,865aa315ea62c511,2017-02-11,Bovada,265,-350,0
febea68b205f6273,865aa315ea62c511,2017-02-11,Bovada,-600,400,1
f680e6ebe3bdfe3e,865aa315ea62c511,2017-02-11,BetOnline,-148,128,0
8b8f9485214f9e48,865aa315ea62c511,2017-02-11,Bovada,-450,325,1
244357514dd89bd6,865aa315ea62c511,2017-02-11,Bovada,-225,175,1
ced241b99eab5f22,865aa315ea62c511,2017-02-11,Bovada,-600,400,1
d29750cee389a0b9,865aa315ea62c511,2017-02-11,Bovada,-110,-120,1
252074c8554bf30d,865aa315ea62c511,2017-02-11,Bovada,100,-130,0
c1d86f1e6d41cd03,b4ad3a06ee4d660c,2017-02-19,Bovada,-300,230,1
e59aabdfba9d6c45,b4ad3a06ee4d660c,2017-02-19,Bovada,135,-165,0
ad9ecef413a5b48f,b4ad3a06ee4d660c,2017-02-19,Bovada,-270,210,1
e4c4c54a10e06973,b4ad3a06ee4d660c,2017-02-19,Bovada,-270,210,0
1db121859d2fcda8,b4ad3a06ee4d660c,2017-02-19,Bovada,245,-315,0
f00ac5af033f44b4,b4ad3a06ee4d660c,2017-02-19,Bovada,-360,270,1
9c256e94c6b584b6,b4ad3a06ee4d660c,2017-02-19,Bovada,-750,475,1
16e28dd989ee1dea,b4ad3a06ee4d660c,2017-02-19,Bovada,-115,-115,1
112e6a0ddce893e6,b4ad3a06ee4d660c,2017-02-19,Bovada,135,-165,0
a5d24caed8afbeef,b4ad3a06ee4d660c,2017-02-19,Bovada,100,-130,1
ab14dbff9d2ae41a,b4ad3a06ee4d660c,2017-02-19,Bovada,-110,-120,1
2d4743a82fc55642,20e403a1acfef130,2017-03-04,Bovada,-140,110,1
6db4d7827082d5b9,20e403a1acfef130,2017-03-04,Bovada,-140,110,1
08b65f5009c34997,20e403a1acfef130,2017-03-04,Bovada,-150,120,1
4804776154430aad,20e403a1acfef130,2017-03-04,Bovada,125,-155,1
3b536afcc9098925,20e403a1acfef130,2017-03-04,Bovada,-700,450,0
42ad1437a1280294,20e403a1acfef130,2017-03-04,Bovada,-170,140,1
c79b862be039d9f0,20e403a1acfef130,2017-03-04,Bovada,-150,120,1
54f9e3e1fad7a589,20e403a1acfef130,2017-03-04,Bovada,110,-140,0
e3ca9462ad0d7685,20e403a1acfef130,2017-03-04,Bovada,-265,205,0
7ac4b9823b1e139b,20e403a1acfef130,2017-03-04,Bovada,-365,275,0
dfc8c5161ea0ccb5,20e403a1acfef130,2017-03-04,Bovada,-115,-115,1
0ace7e71f5d66bc9,47b7e4e60813b7b2,2017-03-11,Bovada,250,-325,0
ebb94e00d6431e7a,47b7e4e60813b7b2,2017-03-11,Bovada,105,-135,0
12740c6b17779fe9,47b7e4e60813b7b2,2017-03-11,Bovada,-300,230,1
dc169cc01d675125,47b7e4e60813b7b2,2017-03-11,Bovada,-235,185,0
f4f5049e789b7716,47b7e4e60813b7b2,2017-03-11,Bovada,-200,160,1
76602c3658d70273,47b7e4e60813b7b2,2017-03-11,Bovada,145,-175,0
24f156a78bd32026,47b7e4e60813b7b2,2017-03-11,Bovada,175,-225,1
b03dd50785e761a0,47b7e4e60813b7b2,2017-03-11,Bovada,-120,-110,
74d4e37b97866514,47b7e4e60813b7b2,2017-03-11,Bovada,110,-140,0
b47e4f0982938e5b,47b7e4e60813b7b2,2017-03-11,Bovada,-170,140,1
34524408fb4d6752,47b7e4e60813b7b2,2017-03-11,Bovada,-170,140,1
58450502a93454c8,47b7e4e60813b7b2,2017-03-11,Bovada,300,-400,
0bb419537705fb04,c0231720fe516994,2017-03-18,BetOnline,-375,310,1
794b63b4c1e1e789,c0231720fe516994,2017-03-18,Bovada,135,-165,1
eee7f546c126ee8b,c0231720fe516994,2017-03-18,Bovada,-185,150,1
88ce808e4e604180,c0231720fe516994,2017-03-18,Bovada,-105,-125,1
f99ee57f75b20b69,c0231720fe516994,2017-03-18,Bovada,170,-210,0
c365a488a8de3c89,c0231720fe516994,2017-03-18,Bovada,-210,170,0
55f727e00553035d,c0231720fe516994,2017-03-18,Bovada,-600,400,1
7ec86f2af631344f,c0231720fe516994,2017-03-18,Bovada,-115,-115,1
1e5c66d12761d4fe,c0231720fe516994,2017-03-18,BetOnline,-149,129,0
7e6f91cbf8e93210,c0231720fe516994,2017-03-18,Bovada,-305,235,1
00be3852000f8fe9,c0231720fe516994,2017-03-18,Bovada,-175,145,1
c4da9ec26a924a7d,e7bfdb5e0112891e,2017-04-08,Bovada,425,-650,0
2464a75ee75dbf2f,e7bfdb5e0112891e,2017-04-08,Bovada,-145,115,1
97b7638c592a95a9,e7bfdb5e0112891e,2017-04-08,Bovada,-200,160,0
8b4eeaa048361ba3,e7bfdb5e0112891e,2017-04-08,Bovada,-280,220,1
e7ad1c3a763c7cae,e7bfdb5e0112891e,2017-04-08,Bovada,-115,-115,1
ddb015ac5c067aa9,e7bfdb5e0112891e,2017-04-08,Bovada,-260,200,1
b2c1f9bdd5d3073d,e7bfdb5e0112891e,2017-04-08,Bovada,-300,230,1
23ba0218f9f65e33,e7bfdb5e0112891e,2017-04-08,Bovada,-450,325,1
56c7c59c9bb3b610,e7bfdb5e0112891e,2017-04-08,Bovada,-225,175,0
a68672f66e12a3c2,e7bfdb5e0112891e,2017-04-08,Bovada,115,-145,1
687d973d71e068dc,e7bfdb5e0112891e,2017-04-08,Bovada,-270,210,1
87a969d51de6e179,e7bfdb5e0112891e,2017-04-08,Bovada,-115,-115,0
ea8eaf881d38713e,e7bfdb5e0112891e,2017-04-08,Bovada,115,-145,1
94ce682e4a3e556a,ed069a95aaaf4f56,2017-04-15,Bovada,-175,145,0
2a0d4dd0997bd712,ed069a95aaaf4f56,2017-04-15,Bovada,-600,400,1
0673d8ab0add7a05,ed069a95aaaf4f56,2017-04-15,Bovada,270,-360,1
4291b38643547fa7,ed069a95aaaf4f56,2017-04-15,Bovada,-150,120,1
677e98ae5834ba70,ed069a95aaaf4f56,2017-04-15,Bovada,-380,290,1
41cef92a01e7ff3c,ed069a95aaaf4f56,2017-04-15,Bovada,150,-185,0
f24c296256faeff2,ed069a95aaaf4f56,2017-04-15,Bovada,270,-360,0
20be16a1db95156c,ed069a95aaaf4f56,2017-04-15,Bovada,650,-1100,0
b0552b065ca7f401,ed069a95aaaf4f56,2017-04-15,Bovada,-165,135,1
d764ef3e078c96c8,ed069a95aaaf4f56,2017-04-15,Bovada,-170,140,0
0459297e86a14981,ed069a95aaaf4f56,2017-04-15,Bovada,-285,225,0
e52318719d839d2d,ed069a95aaaf4f56,2017-04-15,Bovada,105,-135,1
f63961f9d14bc33d,ed069a95aaaf4f56,2017-04-15,Bovada,-850,525,1
6ccfbe3a7c5aa55e,bc7f7f0ba3db74d2,2017-04-22,Bovada,130,-160,1
7d4e11c2a9485320,bc7f7f0ba3db74d2,2017-04-22,Bovada,-335,255,1
f313eae425b7c539,bc7f7f0ba3db74d2,2017-04-22,Bovada,-275,215,1
c0c587cb52de929b,bc7f7f0ba3db74d2,2017-04-22,Bovada,-120,-110,0
cf18911df2052826,bc7f7f0ba3db74d2,2017-04-22,Bovada,-300,230,1
319f3fad278368e6,bc7f7f0ba3db74d2,2017-04-22,Bovada,-125,-105,0
2d6182d1d398ed6a,bc7f7f0ba3db74d2,2017-04-22,Bovada,-135,105,1
3905e5dc489811d6,bc7f7f0ba3db74d2,2017-04-22,Bovada,105,-135,0
41385f4e63682b5b,bc7f7f0ba3db74d2,2017-04-22,Bovada,135,-165,0
8b97cd609c7152b7,bc7f7f0ba3db74d2,2017-04-22,Bovada,-375,285,1
53c96668bf850809,bc7f7f0ba3db74d2,2017-04-22,Bovada,-175,145,1
2310fbcb6fdf3b47,bc7f7f0ba3db74d2,2017-04-22,Bovada,-450,325,1
b29ed164b3014a42,bc7f7f0ba3db74d2,2017-04-22,Bovada,-550,375,1
14dbcdbe8e7251bf,5df10509264586e5,2017-05-13,Bovada,300,-400,0
7188621a628e718d,5df10509264586e5,2017-05-13,Bovada,-140,110,0
af2ef75664656957,5df10509264586e5,2017-05-13,Bovada,155,-190,0
567cefcaba821205,5df10509264586e5,2017-05-13,Bovada,-400,300,1
f26657d5018ee428,5df10509264586e5,2017-05-13,BetOnline,-107,-113,1
9882c1dac77c0367,5df10509264586e5,2017-05-13,Bovada,-120,-110,0
6fe9729cee57c680,5df10509264586e5,2017-05-13,Bovada,100,-130,
362a5b3cd4a70330,5df10509264586e5,2017-05-13,Bovada,-185,150,0
39f746cee66e8771,5df10509264586e5,2017-05-13,Bovada,-130,100,1
6e3139f066149a81,5df10509264586e5,2017-05-13,Bovada,-125,-105,1
0fd8214ac276728e,5df10509264586e5,2017-05-13,Bovada,-205,165,1
16a0352f3e19b931,5df10509264586e5,2017-05-13,Bovada,-170,140,1
b166f1582946fbbc,1c7cce2f5c17160d,2017-05-28,Bovada,-340,260,0
1ed9dbbe604654b9,1c7cce2f5c17160d,2017-05-28,Bovada,-325,250,1
9c3f3bc7f7472e0c,1c7cce2f5c17160d,2017-05-28,Bovada,-130,100,0
2c101a0bcf334d31,1c7cce2f5c17160d,2017-05-28,Pinnacle Sports,146,-165,0
ac6cb989ccc38f73,1c7cce2f5c17160d,2017-05-28,Bovada,125,-155,1
9674c37e3a2bc399,1c7cce2f5c17160d,2017-05-28,Bovada,-700,450,1
2105210529457ffd,1c7cce2f5c17160d,2017-05-28,Bovada,-175,145,1
33913e8e56c49a4c,1c7cce2f5c17160d,2017-05-28,Bovada,275,-365,0
78e38f1ad43c3479,1c7cce2f5c17160d,2017-05-28,Bovada,-275,215,0
8cdc9c13d75adb28,1c7cce2f5c17160d,2017-05-28,Bovada,-125,-105,1
79be3a6d483ad64a,1c7cce2f5c17160d,2017-05-28,Bovada,325,-450,1
923d5041c3b6d763,1c7cce2f5c17160d,2017-05-28,Bovada,-300,230,1
6486579eee778b4d,1507214bbc7a79e2,2017-06-03,Bovada,120,-150,0
88e0de323a83f241,1507214bbc7a79e2,2017-06-03,Bovada,-265,205,1
2fd43be584ef522b,1507214bbc7a79e2,2017-06-03,Bovada,-165,135,1
cb2844bb15d22cc6,1507214bbc7a79e2,2017-06-03,Bovada,-350,265,0
36f0c6d7126e09ee,1507214bbc7a79e2,2017-06-03,Bovada,-110,-120,0
3ad3acca165a5d90,1507214bbc7a79e2,2017-06-03,Bovada,-305,235,1
228879162d8be605,1507214bbc7a79e2,2017-06-03,Bovada,180,-230,1
6c9fdcb95393a49c,1507214bbc7a79e2,2017-06-03,Bovada,120,-150,0
6b581bb1bc9289ef,1507214bbc7a79e2,2017-06-03,BetOnline,-270,230,1
823e9449bd47e408,1507214bbc7a79e2,2017-06-03,Bovada,-185,150,1
5bfaa389a67139fd,1507214bbc7a79e2,2017-06-03,Bovada,-285,225,1
9ed0c3acc436eb56,1507214bbc7a79e2,2017-06-03,Bovada,-165,135,0
bd4a648bebaefab3,90e7447d8b7f3f35,2017-06-10,Bovada,-175,145,1
1b1d1900b4051344,90e7447d8b7f3f35,2017-06-10,Bovada,265,-350,0
11cb7d7d774d5e6a,90e7447d8b7f3f35,2017-06-10,Bovada,-200,160,1
288b479c485c48b2,90e7447d8b7f3f35,2017-06-10,Bovada,160,-200,1
165d3a571fcc5e3c,90e7447d8b7f3f35,2017-06-10,Bovada,-110,-120,0
e4db3b1669d498c3,90e7447d8b7f3f35,2017-06-10,Bovada,-700,450,1
2dfa31667cee74c3,90e7447d8b7f3f35,2017-06-10,Bovada,-200,160,0
4507354cd97f10e5,90e7447d8b7f3f35,2017-06-10,Bovada,-300,230,1
dc7ba55ca764cfbe,90e7447d8b7f3f35,2017-06-10,Bovada,-145,115,1
ad772f626b5dd31d,90e7447d8b7f3f35,2017-06-10,Bovada,-275,215,1
cd96998e837b0da1,90e7447d8b7f3f35,2017-06-10,Bovada,-170,140,0
7d14f95d03afb359,353de740bb6c7e75,2017-06-17,Bovada,100,-130,0
e7b5a8c97106ca60,353de740bb6c7e75,2017-06-17,Bovada,-285,225,1
361e67af5f462aea,353de740bb6c7e75,2017-06-17,Bovada,-135,105,0
8984ab656cb1818d,353de740bb6c7e75,2017-06-17,Bovada,-500,350,1
a71e4206f87ae74c,353de740bb6c7e75,2017-06-17,Bovada,-500,350,0
b66f4fa1b9b96b51,353de740bb6c7e75,2017-06-17,Bovada,-305,235,1
9072bf6135cad3e0,353de740bb6c7e75,2017-06-17,Bovada,265,-350,0
fc2585e234e49dee,353de740bb6c7e75,2017-06-17,Bovada,275,-365,0
a69a155a25b84679,353de740bb6c7e75,2017-06-17,Bovada,170,-210,0
b6464850da8f3099,353de740bb6c7e75,2017-06-17,Bovada,185,-235,0
205ad947e8c94901,353de740bb6c7e75,2017-06-17,Bovada,190,-240,0
0096879f5708526b,353de740bb6c7e75,2017-06-17,Bovada,-500,350,1
aebdb007f8d1348a,99bf06f20491cb54,2017-06-25,Bovada,-165,135,0
eafda776967c6444,99bf06f20491cb54,2017-06-25,Bovada,-140,110,1
1e75ee0da189857b,99bf06f20491cb54,2017-06-25,Bovada,-140,110,1
f7ae397fefa57c70,99bf06f20491cb54,2017-06-25,Bovada,325,-450,0
1bd52b0c01018f4a,99bf06f20491cb54,2017-06-25,Bovada,-200,160,1
3d1f83264d87c529,99bf06f20491cb54,2017-06-25,Bovada,270,-360,0
9a79a4b97a0f1e24,99bf06f20491cb54,2017-06-25,Bovada,265,-350,1
3a4d2a933a3c7291,99bf06f20491cb54,2017-06-25,Bovada,105,-135,0
b53fd8bce62aa1c6,99bf06f20491cb54,2017-06-25,Bovada,-300,230,1
ae5c7517d9f2516c,99bf06f20491cb54,2017-06-25,Bovada,260,-340,0
bd59c07a106d331b,99bf06f20491cb54,2017-06-25,Bovada,140,-170,1
0ad57af26ddc7930,99bf06f20491cb54,2017-06-25,Bovada,125,-155,1
7013a95ea4014606,99bf06f20491cb54,2017-06-25,Bovada,120,-150,0
88c2da7b33cca8d4,23bd78c3f89bdb54,2017-07-07,Bovada,270,-360,1
f0ac3761d3fdda3e,23bd78c3f89bdb54,2017-07-07,Bovada,-500,350,1
7f3bd3b913df61f4,23bd78c3f89bdb54,2017-07-07,Bovada,130,-160,0
c7c7be3b0d65a7da,23bd78c3f89bdb54,2017-07-07,Bovada,-550,375,1
c94c3e4bbed24421,23bd78c3f89bdb54,2017-07-07,Bovada,-360,270,1
3e5a3ecd2b123fc2,23bd78c3f89bdb54,2017-07-07,Bovada,-225,175,1
6ec0a046de95fe16,23bd78c3f89bdb54,2017-07-07,Bovada,-120,-110,1
e97b609eefc5fd61,23bd78c3f89bdb54,2017-07-07,Bovada,-340,260,1
6f836a82a0530884,23bd78c3f89bdb54,2017-07-07,Bovada,-250,195,0
5934de85b9c53e7c,23bd78c3f89bdb54,2017-07-07,Bovada,150,-185,0
0d5356c506111a57,23bd78c3f89bdb54,2017-07-07,Bovada,-160,130,0
e1100fc357e61fba,686cccbf1a4de453,2017-07-08,BetOnline,-255,215,1
1645ed92dcdc5c03,686cccbf1a4de453,2017-07-08,BetOnline,-250,210,1
9298175cb2ad7d41,686cccbf1a4de453,2017-07-08,Bovada,110,-140,0
323fb015ca2444e3,686cccbf1a4de453,2017-07-08,Bovada,-165,135,1
19eed5d9781b47ac,686cccbf1a4de453,2017-07-08,Bovada,-650,425,1
00b801e7e1679f2f,686cccbf1a4de453,2017-07-08,Bovada,-300,230,0
a5a065cb6d33ba9e,686cccbf1a4de453,2017-07-08,Bovada,-280,220,1
1f49b59e4058568f,686cccbf1a4de453,2017-07-08,Bovada,-250,195,1
cf4c2b601c2228aa,686cccbf1a4de453,2017-07-08,Bovada,400,-600,0
b67229e7675eed24,686cccbf1a4de453,2017-07-08,Bovada,115,-145,0
06cd9812e2b9b747,686cccbf1a4de453,2017-07-08,Bovada,-105,-125,0
d49d2c810583a56a,d7907a9a968e4d29,2017-07-16,Bovada,-230,180,1
2fef7ac78df0cccc,d7907a9a968e4d29,2017-07-16,Bovada,-350,265,1
a0909aab15ba53c5,d7907a9a968e4d29,2017-07-16,Bovada,150,-185,1
7e7fba47f511f8ad,d7907a9a968e4d29,2017-07-16,Bovada,175,-225,0
8fd14eb227688467,d7907a9a968e4d29,2017-07-16,Bovada,-360,270,1
1ccde17f48fb709e,d7907a9a968e4d29,2017-07-16,Bovada,-205,165,1
a77950d6a0a451f4,d7907a9a968e4d29,2017-07-16,Bovada,150,-185,0
0f8b2f7299b5e114,d7907a9a968e4d29,2017-07-16,Bovada,-160,130,1
86892d114b204bf3,d7907a9a968e4d29,2017-07-16,Bovada,-550,375,1
c62a90c19af6a0e2,d7907a9a968e4d29,2017-07-16,Bovada,-200,160,0
b7f6d05d3afbb266,d7907a9a968e4d29,2017-07-16,Bovada,170,-210,0
8417a20d56fe6776,d7907a9a968e4d29,2017-07-16,Bovada,-185,150,0
b2297232b9310ba5,9f3d6ddef3d3cccc,2017-07-22,Bovada,270,-360,0
9f114a219523bf7d,9f3d6ddef3d3cccc,2017-07-22,Bovada,-750,475,1
d83ae4a2e117b775,9f3d6ddef3d3cccc,2017-07-22,Bovada,-300,230,0
573908b71b361312,9f3d6ddef3d3cccc,2017-07-22,Bovada,-230,180,0
bcf842992f9accdc,9f3d6ddef3d3cccc,2017-07-22,Bovada,245,-315,0
4f07c6724682cd00,9f3d6ddef3d3cccc,2017-07-22,Bovada,190,-240,0
d0e5487f55c57ad2,9f3d6ddef3d3cccc,2017-07-22,Bovada,-170,140,0
7e2bc09d866b3bd7,9f3d6ddef3d3cccc,2017-07-22,Bovada,-105,-125,0
657fd7ab7bdf9f15,9f3d6ddef3d3cccc,2017-07-22,Bovada,-160,130,0
7c23770c639dcd22,9f3d6ddef3d3cccc,2017-07-22,Bovada,-205,165,1
76d6789779d3721c,9f3d6ddef3d3cccc,2017-07-22,Bovada,165,-205,1
8028d5de087755dc,9f3d6ddef3d3cccc,2017-07-22,Bovada,-205,165,0
5be97c1fa222093d,9f3d6ddef3d3cccc,2017-07-22,Bovada,130,-160,1
3636e085c098dbda,ff9578cdbfabd323,2017-07-29,Bovada,235,-305,0
4f4806952ba2a72c,ff9578cdbfabd323,2017-07-29,Bovada,120,-150,0
e80a8338d86e730b,ff9578cdbfabd323,2017-07-29,Bovada,155,-190,0
3d95b4f94ccffa96,ff9578cdbfabd323,2017-07-29,Bovada,-380,290,0
4924d7a980f4cde2,ff9578cdbfabd323,2017-07-29,Bovada,160,-200,1
ac9e19a4075f6557,ff9578cdbfabd323,2017-07-29,Bovada,110,-140,1
dffad417175400ba,ff9578cdbfabd323,2017-07-29,Bovada,-110,-120,1
49694c2d00c581ed,ff9578cdbfabd323,2017-07-29,Bovada,-190,155,0
b8c967c742d3c107,ff9578cdbfabd323,2017-07-29,Bovada,-160,130,1
79817ab0129c5598,ff9578cdbfabd323,2017-07-29,Bovada,-1100,650,1
30553d630491094a,ff9578cdbfabd323,2017-07-29,Bovada,-235,185,1
5ab286735ccee803,ff9578cdbfabd323,2017-07-29,Bovada,250,-325,
e02fca0d258283ce,f4a031ac205ac580,2017-08-05,Bovada,180,-230,0
a3723f0f672b0912,f4a031ac205ac580,2017-08-05,Bovada,-105,-125,1
0b89c88d506da083,f4a031ac205ac580,2017-08-05,Bovada,-235,185,1
19348172178f42ed,f4a031ac205ac580,2017-08-05,Bovada,175,-225,0
02732ebb104793d2,f4a031ac205ac580,2017-08-05,Bovada,-185,150,1
a3e4322f55454897,f4a031ac205ac580,2017-08-05,Bovada,225,-285,0
48f7e64b548806cd,f4a031ac205ac580,2017-08-05,Bovada,-145,115,1
c8f619a71b714ec7,f4a031ac205ac580,2017-08-05,Bovada,-140,110,1
2f9b9ef5f6833aa1,f4a031ac205ac580,2017-08-05,Bovada,-300,230,0
cd54325a9a538837,f4a031ac205ac580,2017-08-05,Bovada,-175,145,0
d5598322f81db6c9,f4a031ac205ac580,2017-08-05,Bovada,160,-200,0
253e42894852b26a,f4a031ac205ac580,2017-08-05,Bovada,135,-165,1
b7ab4cd6ce7a71dd,a3244e3238541482,2017-09-02,Bovada,140,-170,1
af5f287198f20eb4,a3244e3238541482,2017-09-02,Bovada,425,-650,0
ecbc282542a395c2,a3244e3238541482,2017-09-02,BetOnline,330,-400,0
89f83750703d5fd3,a3244e3238541482,2017-09-02,Bovada,125,-155,0
605c2ad801f594b3,a3244e3238541482,2017-09-02,Bovada,-270,210,1
5afbc04a153d7efd,a3244e3238541482,2017-09-02,Bovada,300,-400,1
b3bf1b6ad2d1a533,a3244e3238541482,2017-09-02,Bovada,-600,400,1
b1f7bc82f7dce1b9,a3244e3238541482,2017-09-02,Bovada,-200,160,1
7303ae36077411d9,a3244e3238541482,2017-09-02,Bovada,-260,200,1
0ac25b4180406ca1,a3244e3238541482,2017-09-02,BetOnline,-300,250,1
75a978e0ecce2536,a3244e3238541482,2017-09-02,Bovada,-135,105,1
cfc550960a7ec353,a3244e3238541482,2017-09-02,Bovada,-150,120,1
cce5b9dfe84630fa,d86e913c548c07c2,2017-09-09,Bovada,400,-600,1
7020840980f723b9,d86e913c548c07c2,2017-09-09,Bovada,170,-210,0
31c4518a1e71c050,d86e913c548c07c2,2017-09-09,Bovada,175,-225,0
f597d2e69ab7c270,d86e913c548c07c2,2017-09-09,Bovada,-375,285,0
a773883743242df9,d86e913c548c07c2,2017-09-09,Bovada,240,-310,1
92eb0a297c7ea197,d86e913c548c07c2,2017-09-09,Bovada,-225,175,0
94c7e64ce88c9b9e,d86e913c548c07c2,2017-09-09,Bovada,-120,-110,1
6afaf0ca45431a11,d86e913c548c07c2,2017-09-09,Bovada,120,-150,1
fdde8777c7ae9769,d86e913c548c07c2,2017-09-09,Bovada,-450,325,1
b6082b551288aa5a,d86e913c548c07c2,2017-09-09,Bovada,170,-210,0
cb16346d93746ebc,d86e913c548c07c2,2017-09-09,Bovada,115,-145,1
2ec12d4bbc0752db,1979c80150f630c4,2017-09-16,Bovada,125,-155,0
7094c05bf73eee81,1979c80150f630c4,2017-09-16,Bovada,-200,160,0
7864fc46de247f58,1979c80150f630c4,2017-09-16,Bovada,-205,165,0
52e4f12eaeffd142,1979c80150f630c4,2017-09-16,Bovada,-130,100,0
7b80dd233e200dd2,1979c80150f630c4,2017-09-16,Bovada,-500,350,1
4c1fd940e1619e68,1979c80150f630c4,2017-09-16,Bovada,-900,550,1
128e818254ebfabe,1979c80150f630c4,2017-09-16,Bovada,-400,300,1
ff4cef86bef2d0aa,1979c80150f630c4,2017-09-16,Bovada,135,-165,0
3dd22a9a0ea68cc6,1979c80150f630c4,2017-09-16,Bovada,-450,325,1
24438a644b975751,1979c80150f630c4,2017-09-16,Bovada,-600,400,1
e0e4ce7595b5c26a,9211aae062b799d6,2017-09-22,Bovada,-115,-115,1
da7afd49fefe6a46,9211aae062b799d6,2017-09-22,Bovada,200,-260,1
37cdf5bd5c975a5d,9211aae062b799d6,2017-09-22,Bovada,-155,125,1
296cc69bcc3c1635,9211aae062b799d6,2017-09-22,Bovada,-110,-120,1
3b89556b3f177b7b,9211aae062b799d6,2017-09-22,Bovada,-400,300,1
6be073563a421bca,9211aae062b799d6,2017-09-22,Bovada,-185,150,1
690ab86bdd94149b,9211aae062b799d6,2017-09-22,Bovada,-200,160,1
ba27835ff05df0c9,9211aae062b799d6,2017-09-22,Bovada,285,-375,0
e8d59c27b467d716,9211aae062b799d6,2017-09-22,Bovada,-325,250,0
d1bee15e60ee6721,9211aae062b799d6,2017-09-22,BetOnline,-455,355,1
2142ff2a46d22741,cc5834a495d1ea08,2017-10-07,Bovada,140,-170,0
3f5f6c576046bf77,cc5834a495d1ea08,2017-10-07,Bovada,350,-500,1
d97970009fbfca30,cc5834a495d1ea08,2017-10-07,Bovada,-140,110,1
0f826e7bbb73b53f,cc5834a495d1ea08,2017-10-07,Bovada,130,-160,0
c46d51fb87a4f485,cc5834a495d1ea08,2017-10-07,Bovada,-185,150,
e08479759c296bb1,cc5834a495d1ea08,2017-10-07,Bovada,-170,140,0
2fed4f1d91767eb1,cc5834a495d1ea08,2017-10-07,Bovada,-225,175,
1ff3dff34d0b60b8,cc5834a495d1ea08,2017-10-07,Bovada,-250,195,1
53ee6c3591483193,cc5834a495d1ea08,2017-10-07,Pinnacle Sports,-271,235,1
d042d18ad568190a,cc5834a495d1ea08,2017-10-07,Bovada,-1100,650,1
03aec9073946907f,cc5834a495d1ea08,2017-10-07,Bovada,-285,225,1
8b10419db5bffe28,d6b68eaf4b68b160,2017-10-21,Bovada,190,-240,0
f3f252b9810cff0d,d6b68eaf4b68b160,2017-10-21,Bovada,190,-240,0
88f36fa2945ccac5,d6b68eaf4b68b160,2017-10-21,BetOnline,255,-305,0
