bout_id,event_id,red_bet_proportion,blue_bet_proportion
c1356395d6b055d7,46effbd1135423c5,0.0,0.0
ae803440d778a12b,46effbd1135423c5,0.019010027832088612,0.0
3f7684492c9df05e,46effbd1135423c5,0.0,0.0
53c3565ee1d3411a,46effbd1135423c5,0.0,0.0
8156479490877d08,46effbd1135423c5,0.0,0.0
1a81573425c585fb,46effbd1135423c5,0.0,0.08657263203159309
b60bbec8ec98941b,46effbd1135423c5,0.0,0.0
bbb67c2ac4453d64,46effbd1135423c5,0.06014641729253484,0.0
7685701c382cd49a,46effbd1135423c5,0.0,0.0
8edb831924d69dd9,46effbd1135423c5,0.0,0.060545069714119666
00720c46f864fe03,46effbd1135423c5,0.0,0.10310366125167326
5742025a09190829,46effbd1135423c5,0.0,0.0
6eb382e2c51fc4f5,4512e46543b960ad,0.0,0.0
0094d2ed98819f7a,4512e46543b960ad,0.0,0.0
99373dc33dfbf6e0,4512e46543b960ad,0.0,0.03432160568976381
481aef2d2802ec68,4512e46543b960ad,0.0,0.0
1cd0ce0e2312ad52,4512e46543b960ad,0.10972659137935133,0.0
c5865afc31cb6c59,4512e46543b960ad,0.0,0.0
637f561cd731fb44,4512e46543b960ad,0.0,0.02096391459619004
3c8eb8ad5e98876f,4512e46543b960ad,0.051073307423829074,0.0
43682a646b9b956f,4512e46543b960ad,0.0,0.0
a45596cda51a1816,4512e46543b960ad,0.09401824225321359,0.0
b91756d955e14d2e,4512e46543b960ad,0.0,0.11402961589117408
ab79fe7b35ccc3dc,4512e46543b960ad,0.0,0.236226026301732
f3bb58f485dc2008,6a8a06b542e1516d,0.0,0.0
48e51d4e7172048e,6a8a06b542e1516d,0.0,0.0
ebe38ba75cbf2320,6a8a06b542e1516d,0.0,0.0
66ad9f88f063d2ef,6a8a06b542e1516d,0.0,0.0
478221ad98336565,6a8a06b542e1516d,0.0,0.0
74256b4e8d0b1de6,6a8a06b542e1516d,0.034978451498423026,0.0
451525a1abe30a91,6a8a06b542e1516d,0.0,0.0
49e344834626c144,6a8a06b542e1516d,0.0,0.0
36220644401d85e1,6a8a06b542e1516d,0.0,0.0
94cecf4bd29793e1,6a8a06b542e1516d,0.06412713718574474,0.0
4a2e7e2c8cfdaf5f,6a8a06b542e1516d,0.0,0.0
8c220d4c96895a98,6a8a06b542e1516d,0.0,0.0
1f9ac1648b8e501e,865aa315ea62c511,0.0,0.0
c4174e22cb22622c,865aa315ea62c511,0.0,0.0
ddd9e64d97b095f9,865aa315ea62c511,0.08462842551068253,0.0
febea68b205f6273,865aa315ea62c511,0.0,0.0
f680e6ebe3bdfe3e,865aa315ea62c511,0.0,0.0
8b8f9485214f9e48,865aa315ea62c511,0.0,0.0
244357514dd89bd6,865aa315ea62c511,0.0,0.07035281578970154
ced241b99eab5f22,865aa315ea62c511,0.0,0.027048873835240874
d29750cee389a0b9,865aa315ea62c511,0.0,0.0
252074c8554bf30d,865aa315ea62c511,0.05771177609012265,0.0
c1d86f1e6d41cd03,b4ad3a06ee4d660c,0.0,0.0
e59aabdfba9d6c45,b4ad3a06ee4d660c,0.0,0.0
ad9ecef413a5b48f,b4ad3a06ee4d660c,0.0,0.0
e4c4c54a10e06973,b4ad3a06ee4d660c,0.0,0.0
1db121859d2fcda8,b4ad3a06ee4d660c,0.0,0.0
f00ac5af033f44b4,b4ad3a06ee4d660c,0.0,0.0
9c256e94c6b584b6,b4ad3a06ee4d660c,0.0,0.0
16e28dd989ee1dea,b4ad3a06ee4d660c,0.0,0.0
112e6a0ddce893e6,b4ad3a06ee4d660c,0.0,0.0
a5d24caed8afbeef,b4ad3a06ee4d660c,0.0,0.0
ab14dbff9d2ae41a,b4ad3a06ee4d660c,0.0,0.0
2d4743a82fc55642,20e403a1acfef130,0.0,0.0
6db4d7827082d5b9,20e403a1acfef130,0.0,0.014057919721050596
08b65f5009c34997,20e403a1acfef130,0.0,0.0
4804776154430aad,20e403a1acfef130,0.0,0.0
3b536afcc9098925,20e403a1acfef130,0.0,0.0
42ad1437a1280294,20e403a1acfef130,0.0,0.0
c79b862be039d9f0,20e403a1acfef130,0.0,0.0
54f9e3e1fad7a589,20e403a1acfef130,0.0,0.0
e3ca9462ad0d7685,20e403a1acfef130,0.0,0.0
7ac4b9823b1e139b,20e403a1acfef130,0.0,0.007872441605816495
dfc8c5161ea0ccb5,20e403a1acfef130,0.0,0.0
0ace7e71f5d66bc9,47b7e4e60813b7b2,0.0,0.0
ebb94e00d6431e7a,47b7e4e60813b7b2,0.0,0.0
12740c6b17779fe9,47b7e4e60813b7b2,0.0,0.0
dc169cc01d675125,47b7e4e60813b7b2,0.0,0.0
f4f5049e789b7716,47b7e4e60813b7b2,0.0,0.0
76602c3658d70273,47b7e4e60813b7b2,0.0,0.0
24f156a78bd32026,47b7e4e60813b7b2,0.0,0.0
b03dd50785e761a0,47b7e4e60813b7b2,0.0,0.0
74d4e37b97866514,47b7e4e60813b7b2,0.0,0.0
b47e4f0982938e5b,47b7e4e60813b7b2,0.0,0.0
34524408fb4d6752,47b7e4e60813b7b2,0.0,0.0
58450502a93454c8,47b7e4e60813b7b2,0.0,0.0
0bb419537705fb04,c0231720fe516994,0.0,0.0007568960470099512
794b63b4c1e1e789,c0231720fe516994,0.024376555480257328,0.0
eee7f546c126ee8b,c0231720fe516994,0.0,0.0
88ce808e4e604180,c0231720fe516994,0.0,0.0
f99ee57f75b20b69,c0231720fe516994,0.0,0.0
c365a488a8de3c89,c0231720fe516994,0.0,0.02006718202073381
55f727e00553035d,c0231720fe516994,0.0,0.0
