bout_id,event_id,red_bet_proportion,blue_bet_proportion
c1356395d6b055d7,46effbd1135423c5,0.0,0.0
ae803440d778a12b,46effbd1135423c5,0.030067977681375195,0.0
3f7684492c9df05e,46effbd1135423c5,0.0,0.0
53c3565ee1d3411a,46effbd1135423c5,0.0,0.0
8156479490877d08,46effbd1135423c5,0.0,0.0
1a81573425c585fb,46effbd1135423c5,0.0,0.19966900151395833
b60bbec8ec98941b,46effbd1135423c5,0.0,0.0
bbb67c2ac4453d64,46effbd1135423c5,0.15061021634675947,0.0
7685701c382cd49a,46effbd1135423c5,0.0,0.0
8edb831924d69dd9,46effbd1135423c5,0.0,0.06005340119044211
00720c46f864fe03,46effbd1135423c5,0.0,0.24062408961274323
5742025a09190829,46effbd1135423c5,0.0,0.007417892216429368
6eb382e2c51fc4f5,4512e46543b960ad,0.0,0.0
0094d2ed98819f7a,4512e46543b960ad,0.0,0.0
99373dc33dfbf6e0,4512e46543b960ad,0.0,0.02817899803737006
481aef2d2802ec68,4512e46543b960ad,0.0,0.0
1cd0ce0e2312ad52,4512e46543b960ad,0.12821936843533807,0.0
c5865afc31cb6c59,4512e46543b960ad,0.0,0.0
637f561cd731fb44,4512e46543b960ad,0.0,0.018542359910647458
3c8eb8ad5e98876f,4512e46543b960ad,0.040137692099596285,0.0
43682a646b9b956f,4512e46543b960ad,0.0,0.0
a45596cda51a1816,4512e46543b960ad,0.11948939044326792,0.0
b91756d955e14d2e,4512e46543b960ad,0.0,0.1348451059909495
ab79fe7b35ccc3dc,4512e46543b960ad,0.0,0.359746228133843
f3bb58f485dc2008,6a8a06b542e1516d,0.0,0.0
48e51d4e7172048e,6a8a06b542e1516d,0.0,0.0
ebe38ba75cbf2320,6a8a06b542e1516d,0.0,0.0
66ad9f88f063d2ef,6a8a06b542e1516d,0.0,0.0
478221ad98336565,6a8a06b542e1516d,0.0,0.0
74256b4e8d0b1de6,6a8a06b542e1516d,0.15402153445926445,0.0
451525a1abe30a91,6a8a06b542e1516d,0.0,0.01854466617747319
49e344834626c144,6a8a06b542e1516d,0.0,0.0
36220644401d85e1,6a8a06b542e1516d,0.0,0.0
94cecf4bd29793e1,6a8a06b542e1516d,0.2083970305455823,0.0
4a2e7e2c8cfdaf5f,6a8a06b542e1516d,0.0,0.0
8c220d4c96895a98,6a8a06b542e1516d,0.0,0.0
1f9ac1648b8e501e,865aa315ea62c511,0.0,0.0
c4174e22cb22622c,865aa315ea62c511,0.0,0.0
ddd9e64d97b095f9,865aa315ea62c511,0.20463600654203662,0.0
febea68b205f6273,865aa315ea62c511,0.0,0.0
f680e6ebe3bdfe3e,865aa315ea62c511,0.0,0.0
8b8f9485214f9e48,865aa315ea62c511,0.0,0.0
244357514dd89bd6,865aa315ea62c511,0.0,0.1683837652095994
ced241b99eab5f22,865aa315ea62c511,0.0,0.05380508546531169
d29750cee389a0b9,865aa315ea62c511,0.0,0.0
252074c8554bf30d,865aa315ea62c511,0.1206985365217839,0.0
c1d86f1e6d41cd03,b4ad3a06ee4d660c,0.0,0.0
e59aabdfba9d6c45,b4ad3a06ee4d660c,0.0,0.0
ad9ecef413a5b48f,b4ad3a06ee4d660c,0.0,0.0
e4c4c54a10e06973,b4ad3a06ee4d660c,0.0,0.0
1db121859d2fcda8,b4ad3a06ee4d660c,0.1175960677645551,0.0
f00ac5af033f44b4,b4ad3a06ee4d660c,0.0,0.0
9c256e94c6b584b6,b4ad3a06ee4d660c,0.0,0.05617648226537266
16e28dd989ee1dea,b4ad3a06ee4d660c,0.0,0.0
112e6a0ddce893e6,b4ad3a06ee4d660c,0.07062018011772467,0.0
a5d24caed8afbeef,b4ad3a06ee4d660c,0.0,0.0
ab14dbff9d2ae41a,b4ad3a06ee4d660c,0.0,0.0
2d4743a82fc55642,20e403a1acfef130,0.0,0.0
6db4d7827082d5b9,20e403a1acfef130,0.0,0.16736173876681268
