bout_id,event_id,red_bet_proportion,blue_bet_proportion
c1356395d6b055d7,46effbd1135423c5,0.0,0.0
ae803440d778a12b,46effbd1135423c5,0.1308675078625467,0.0
3f7684492c9df05e,46effbd1135423c5,0.0,0.0
53c3565ee1d3411a,46effbd1135423c5,0.19237338162539702,0.0
8156479490877d08,46effbd1135423c5,0.0,0.08915227512991405
1a81573425c585fb,46effbd1135423c5,0.0,0.0
b60bbec8ec98941b,46effbd1135423c5,0.0,0.0
bbb67c2ac4453d64,46effbd1135423c5,0.09050931279249155,0.0
7685701c382cd49a,46effbd1135423c5,0.03264556319428871,0.0
8edb831924d69dd9,46effbd1135423c5,0.0,0.0
00720c46f864fe03,46effbd1135423c5,0.0,0.22604082872659698
5742025a09190829,46effbd1135423c5,0.0,0.16543792411274064
6eb382e2c51fc4f5,4512e46543b960ad,0.0,0.0
0094d2ed98819f7a,4512e46543b960ad,0.0,0.0
99373dc33dfbf6e0,4512e46543b960ad,0.0,0.003860834656413132
481aef2d2802ec68,4512e46543b960ad,0.0,0.0
1cd0ce0e2312ad52,4512e46543b960ad,0.46417263964330757,0.0
c5865afc31cb6c59,4512e46543b960ad,0.029005849391733722,0.0
637f561cd731fb44,4512e46543b960ad,0.0,0.0699526148749335
3c8eb8ad5e98876f,4512e46543b960ad,0.058359740417318715,0.0
43682a646b9b956f,4512e46543b960ad,0.0,0.0
a45596cda51a1816,4512e46543b960ad,0.18744966624736945,0.0
b91756d955e14d2e,4512e46543b960ad,0.0,0.0
ab79fe7b35ccc3dc,4512e46543b960ad,0.0,0.16502254168053934
f3bb58f485dc2008,6a8a06b542e1516d,0.0,0.0
48e51d4e7172048e,6a8a06b542e1516d,0.0,0.0
ebe38ba75cbf2320,6a8a06b542e1516d,0.0,0.0
66ad9f88f063d2ef,6a8a06b542e1516d,0.005673861781178773,0.0
478221ad98336565,6a8a06b542e1516d,0.0,0.0
74256b4e8d0b1de6,6a8a06b542e1516d,0.25192367603690335,0.0
451525a1abe30a91,6a8a06b542e1516d,0.0,0.21722741448885807
49e344834626c144,6a8a06b542e1516d,0.0,0.12071610330869269
36220644401d85e1,6a8a06b542e1516d,0.0,0.0
94cecf4bd29793e1,6a8a06b542e1516d,0.17310394712890284,0.0
4a2e7e2c8cfdaf5f,6a8a06b542e1516d,0.0,0.0
8c220d4c96895a98,6a8a06b542e1516d,0.0,0.0
1f9ac1648b8e501e,865aa315ea62c511,0.0,0.0
c4174e22cb22622c,865aa315ea62c511,0.0,0.0
ddd9e64d97b095f9,865aa315ea62c511,0.19920125222802915,0.0
febea68b205f6273,865aa315ea62c511,0.0,9.994727070966181e-05
f680e6ebe3bdfe3e,865aa315ea62c511,0.0,0.0
8b8f9485214f9e48,865aa315ea62c511,0.0,0.10881151269283665
244357514dd89bd6,865aa315ea62c511,0.0,0.07902453759747523
ced241b99eab5f22,865aa315ea62c511,0.0,0.038009727753042497
d29750cee389a0b9,865aa315ea62c511,0.0,0.0
252074c8554bf30d,865aa315ea62c511,0.26721727027484493,0.0
c1d86f1e6d41cd03,b4ad3a06ee4d660c,0.0,0.022445817086873935
e59aabdfba9d6c45,b4ad3a06ee4d660c,0.25019917856147705,0.0
ad9ecef413a5b48f,b4ad3a06ee4d660c,0.0,0.07662398678000024
e4c4c54a10e06973,b4ad3a06ee4d660c,0.0,0.0
1db121859d2fcda8,b4ad3a06ee4d660c,0.16349880261009767,0.0
f00ac5af033f44b4,b4ad3a06ee4d660c,0.0,0.0
9c256e94c6b584b6,b4ad3a06ee4d660c,0.0,0.07374415037376207
16e28dd989ee1dea,b4ad3a06ee4d660c,0.0,0.0
112e6a0ddce893e6,b4ad3a06ee4d660c,0.2247423720992729,0.0
a5d24caed8afbeef,b4ad3a06ee4d660c,0.015474019970315637,0.0
ab14dbff9d2ae41a,b4ad3a06ee4d660c,0.0,0.0
2d4743a82fc55642,20e403a1acfef130,0.0,0.0
6db4d7827082d5b9,20e403a1acfef130,0.0,0.05235562445691108
08b65f5009c34997,20e403a1acfef130,0.0,0.0
4804776154430aad,20e403a1acfef130,0.0,0.0
3b536afcc9098925,20e403a1acfef130,0.0,0.11088770497999369
42ad1437a1280294,20e403a1acfef130,0.0,0.0
c79b862be039d9f0,20e403a1acfef130,0.0,0.0
54f9e3e1fad7a589,20e403a1acfef130,0.1907168809135545,0.0
e3ca9462ad0d7685,20e403a1acfef130,0.0,0.0
7ac4b9823b1e139b,20e403a1acfef130,0.0,0.256164386907946
dfc8c5161ea0ccb5,20e403a1acfef130,0.0,0.0
0ace7e71f5d66bc9,47b7e4e60813b7b2,0.005351250877978447,0.0
ebb94e00d6431e7a,47b7e4e60813b7b2,0.007581106366588876,0.0
12740c6b17779fe9,47b7e4e60813b7b2,0.0,0.05248131133567252
dc169cc01d675125,47b7e4e60813b7b2,0.0,0.0
f4f5049e789b7716,47b7e4e60813b7b2,0.0,0.0
76602c3658d70273,47b7e4e60813b7b2,0.09518668818376973,0.0
24f156a78bd32026,47b7e4e60813b7b2,0.311515795739047,0.0
b03dd50785e761a0,47b7e4e60813b7b2,0.0,0.0
74d4e37b97866514,47b7e4e60813b7b2,0.02079816659704532,0.0
b47e4f0982938e5b,47b7e4e60813b7b2,0.0,0.20713913698115421
34524408fb4d6752,47b7e4e60813b7b2,0.0,0.0
58450502a93454c8,47b7e4e60813b7b2,0.0,0.0
0bb419537705fb04,c0231720fe516994,0.0,0.07254188288856013
794b63b4c1e1e789,c0231720fe516994,0.08563506791039092,0.0
eee7f546c126ee8b,c0231720fe516994,0.0,0.10546301763131549
88ce808e4e604180,c0231720fe516994,0.0,0.0
f99ee57f75b20b69,c0231720fe516994,0.0,0.0
c365a488a8de3c89,c0231720fe516994,0.0,0.01345724883506867
55f727e00553035d,c0231720fe516994,0.0,0.0
7ec86f2af631344f,c0231720fe516994,0.0,0.0
1e5c66d12761d4fe,c0231720fe516994,0.0,0.21319464432186722
7e6f91cbf8e93210,c0231720fe516994,0.0,0.04030830033536589
00be3852000f8fe9,c0231720fe516994,0.0,0.2550282727593316
c4da9ec26a924a7d,e7bfdb5e0112891e,0.17856044031900697,0.0
2464a75ee75dbf2f,e7bfdb5e0112891e,0.0,0.0
97b7638c592a95a9,e7bfdb5e0112891e,0.0,0.13799513678666023
8b4eeaa048361ba3,e7bfdb5e0112891e,0.0,0.1844397253793136
e7ad1c3a763c7cae,e7bfdb5e0112891e,0.0,0.0
ddb015ac5c067aa9,e7bfdb5e0112891e,0.0,0.0
b2c1f9bdd5d3073d,e7bfdb5e0112891e,0.0,0.20232755489098414
23ba0218f9f65e33,e7bfdb5e0112891e,0.0,0.0
56c7c59c9bb3b610,e7bfdb5e0112891e,0.0,0.0
a68672f66e12a3c2,e7bfdb5e0112891e,0.1102294732500062,0.0
